DATOS TÉCNICOS Y TRAZABILIDAD							
Esta pestaña conserva el texto original, la descripción olfativa, la ruta de imagen y la fuente de verificación.							
							
Código	Nombre original exacto	Descripción olfativa	Ruta de imagen	Fuente	Orden original	Control de duplicado	Estado de ficha
AP-0180	MINISTRY OF STRAWBERRY POUND CAKE MUJER 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/ministry_of_strawberry_pound_cake_mujer_100ml_edp_paris_corner_453cd46310.webp		180	Único	Pendiente
AP-0189	MINYA VERDE UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/minya_verde_unisex_100ml_edp_paris_corner_690d99bbd7.webp		189	Único	Pendiente
AP-0179	NORTH STAG EXPRESSIONS III TROIS UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/north_stag_expressions_iii_trois_unisex_100ml_edp_paris_corner_18b33a414f.webp		179	Único	Pendiente
AP-0178	NORTH STAG EXPRESSIONS IV QUARTE EXTRAIT UNISEX 100ML PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/north_stag_expressions_iv_quarte_extrait_unisex_100ml_paris_corner_2891e01e8f.webp		178	Único	Pendiente
AP-0205	OPHIDIAN MANGO BLISS UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/ophidian_mango_bliss_unisex_100ml_edp_paris_corner_d1ceb2be64.webp		205	Único	Pendiente
AP-0190	QISSA DELICIOUS MUJER 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/qissa_delicious_mujer_100ml_edp_paris_corner_a3b01922a4.webp		190	Único	Pendiente
AP-0188	QISSA PINK MUJER 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/qissa_pink_mujer_100ml_edp_paris_corner_5d7d3e8f9c.webp		188	Único	Pendiente
AP-0200	RIFAAQAT UNISEX 85ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/rifaaqat_unisex_85ml_edp_paris_corner_e85580ea39.webp		200	Único	Pendiente
AP-0201	TASKEEN CARAMEL CASCADE UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/taskeen_caramel_cascade_unisex_100ml_edp_paris_corner_9f0f3429b7.webp		201	Único	Pendiente
AP-0202	TASKEEN LACTEA DIVINA UNISEX 85ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/taskeen_lactea_divina_unisex_85ml_edp_paris_corner_e0396e4f65.webp		202	Único	Pendiente
AP-0203	TASKEEN MARINA UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/taskeen_marina_unisex_100ml_edp_paris_corner_d67cc0efda.webp		203	Único	Pendiente
AP-0191	VOUX PATISSERIE UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/voux_patisserie_unisex_100ml_edp_paris_corner_ab5be860fd.webp		191	Único	Pendiente
AP-0182	ZODIAC SOLMARIS CELESTE UNISEX 100ML EDP PARIS CORNER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/zodiac_solmaris_celeste_unisex_100ml_edp_paris_corner_97b5c8317d.webp		182	Único	Pendiente
AP-2153	CAN CAN MUJER 100ML EDP PARIS HILTON	Salida: nectarine, grosella negra y clementine. Corazón: wild orchid y flor de azahar del naranjo. Fondo: ámbar, almizcle y woodsy notes.	img/perfumes/can_can_mujer_100ml_edp_paris_hilton_1a0a2a1b73.webp	https://www.fragrantica.com/perfume/paris-hilton/can-can-1202.html	2183	Único	Ficha verificada
AP-2152	CAN CAN BURLESQUE MUJER 100ML EDP PARIS HILTON	Salida: raspberry, nectarine, casis (grosellero negro) y clementine. Corazón: wild orchid y flor de azahar del naranjo. Fondo: almizcle y white woods.	img/perfumes/can_can_burlesque_mujer_100ml_edp_paris_hilton_55f263f5de.webp	https://www.fragrantica.com/perfume/paris-hilton/can-can-burlesque-24464.html	2182	Único	Ficha verificada
AP-2163	DAZZLE MUJER 100ML EDP PARIS HILTON	Salida: sour cherry, red apple y durazno (melocotón). Corazón: orquídea, violeta y flor de azahar del naranjo. Fondo: vainilla, champagne, pachulí y almizcle.	img/perfumes/dazzle_mujer_100ml_edp_paris_hilton_c0441c5500.webp	https://www.fragrantica.com/perfume/paris-hilton/dazzle-15140.html	2193	Único	Ficha verificada
AP-2639	ESTUCHE PARIS HILTON CAN CAN MUJER 4PZS 100ML EDP + 10ML EDP + CREMA + GEL DE BAÑO	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_paris_hilton_can_can_mujer_4pzs_100ml_edp_10ml_edp_crema_gel_de_bano_e41c5682db.webp		2691	Único	No aplica
AP-2637	ESTUCHE PARIS HILTON GOLD RUSH MUJER 4PZS 100ML EDP + 6ML + GEL DE BAÑO + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_paris_hilton_gold_rush_mujer_4pzs_100ml_edp_6ml_gel_de_bano_crema_e4cab0af26.webp		2689	Único	No aplica
AP-2641	ESTUCHE PARIS HILTON HEIRESS MUJER 4PZS 100ML EDP + 10ML EDP + GEL DE BAÑO + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_paris_hilton_heiress_mujer_4pzs_100ml_edp_10ml_edp_gel_de_bano_crema_4cbe343205.webp		2693	Único	No aplica
AP-2640	ESTUCHE PARIS HILTON PARIS HILTON MUJER 4PZS 100ML EDT + VASO DE REFILL CARTERA + CREMA + GEL DE BAÑ	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_paris_hilton_paris_hilton_mujer_4pzs_100ml_edt_vaso_de_refill_cartera_crema_gel_90c5f1f195.webp		2692	Único	No aplica
AP-2635	ESTUCHE PARIS HILTON PARIS HILTON HOMBRE 4PZS 100ML EDT + 10ML + DESODORANTE + GEL	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_paris_hilton_paris_hilton_hombre_4pzs_100ml_edt_10ml_desodorante_gel_3337e5ad48.webp		2687	Único	No aplica
AP-2638	ESTUCHE PARIS HILTON PLATINUM RUSH MUJER 4PZS 100ML EDP + 10 ML + GEL DE BAÑO + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_paris_hilton_platinum_rush_mujer_4pzs_100ml_edp_10_ml_gel_de_bano_crema_45b6c132f4.webp		2690	Único	No aplica
AP-2636	ESTUCHE PARIS HILTON ROSE RUSH MUJER 4PZS 100ML EDP + 10ML + GEL DE BAÑO + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_paris_hilton_rose_rush_mujer_4pzs_100ml_edp_10ml_gel_de_bano_crema_cfdd18e6b4.webp		2688	Único	No aplica
AP-1420	GOLD RUSH HOMBRE 100ML EDT PARIS HILTON	Salida: mandarina, cardamomo y bergamota. Corazón: lavanda, geranio y sage. Fondo: vainilla, ámbar y haba tonka.	img/perfumes/gold_rush_hombre_100ml_edt_paris_hilton_c1b0993048.webp	https://www.fragrantica.com/perfume/paris-hilton/gold-rush-man-41567.html	1449	Único	Ficha verificada
AP-2157	GOLD RUSH MUJER 100ML EDP PARIS HILTON	Salida: nectarine, limón (lima ácida) y bergamota. Corazón: orquídea, violeta y rose petals. Fondo: praline, vainilla y cashmere wood.	img/perfumes/gold_rush_mujer_100ml_edp_paris_hilton_6d706de3e7.webp	https://www.fragrantica.com/perfume/paris-hilton/gold-rush-39568.html	2187	Único	Ficha verificada
AP-2154	HEIRESS MUJER 100ML EDP PARIS HILTON	Salida: champagne, passionfruit, durazno (melocotón) y naranja. Corazón: grenadine, tiare flower, ylang-ylang y honeysuckle. Fondo: haba tonka, violet leaf y white woods.	img/perfumes/heiress_mujer_100ml_edp_paris_hilton_b81818946b.webp	https://www.fragrantica.com/perfume/paris-hilton/heiress-1431.html	2184	Único	Ficha verificada
AP-1419	JUST ME HOMBRE 100ML EDT PARIS HILTON	Salida: lime, bergamota, limón (lima ácida) y grosella negra. Corazón: sea notes, sage, flor de loto y clavos de olor. Fondo: caoba, incense, musgo de roble y pachulí.	img/perfumes/just_me_hombre_100ml_edt_paris_hilton_868db7ae60.webp	https://www.fragrantica.com/perfume/paris-hilton/just-me-for-men-1433.html	1448	Único	Ficha verificada
AP-2156	JUST ME MUJER 100ML EDP PARIS HILTON	Salida: pimienta rosa, raspberry, violeta y bergamota. Corazón: white rose, fresia, iris y lirio de los valles (muguete). Fondo: woodsy notes, sándalo, almizcle y tahitian vanilla.	img/perfumes/just_me_mujer_100ml_edp_paris_hilton_cfc840f4b0.webp	https://www.fragrantica.com/perfume/paris-hilton/just-me-1432.html	2186	Único	Ficha verificada
AP-2161	LOVE RUSH MUJER 100ML EDP PARIS HILTON	Salida: bergamota, mandarina y chabacano. Corazón: gardenia, tunisian orange blossom y dahlia. Fondo: almizcle, sándalo y vanilla orchid.	img/perfumes/love_rush_mujer_100ml_edp_paris_hilton_178a7687b8.webp	https://www.fragrantica.com/perfume/paris-hilton/love-rush-77610.html	2191	Único	Ficha verificada
AP-1418	PARIS HILTON HOMBRE 100ML EDT PARIS HILTON	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/paris_hilton_hombre_100ml_edt_paris_hilton_98c4c3adc9.webp		1447	Único	Pendiente
AP-2155	PARIS HILTON MUJER 100ML EDP PARIS HILTON	Salida: melón, manzana y durazno (melocotón). Corazón: fresia, mimosa, jazmín y lirio de los valles (muguete). Fondo: almizcle, ylang-ylang, sándalo y musgo de roble.	img/perfumes/paris_hilton_mujer_100ml_edp_paris_hilton_0d025babf4.webp	https://www.fragrantica.com/perfume/paris-hilton/paris-hilton-1434.html	2185	Único	Ficha verificada
AP-2160	PINK RUSH MUJER 100ML EDP PARIS HILTON	Salida: goji berries, quince, nashi pear y bergamota. Corazón: osmanthus, hibiscus, pink peony y turkish rose. Fondo: vainilla, almizcle, cashmere wood y ámbar.	img/perfumes/pink_rush_mujer_100ml_edp_paris_hilton_98748ef9a3.webp	https://www.fragrantica.com/perfume/paris-hilton/pink-rush-64068.html	2190	Único	Ficha verificada
AP-2159	PLATINUM RUSH MUJER 100ML EDP PARIS HILTON	Salida: pera, mango y red apple. Corazón: watery notes, magnolia, acordes verdes y lirio de los valles (muguete). Fondo: cashmere musk, ámbar y pachulí.	img/perfumes/platinum_rush_mujer_100ml_edp_paris_hilton_0be4e2fe54.webp	https://www.fragrantica.com/perfume/paris-hilton/platinum-rush-50794.html	2189	Único	Ficha verificada
AP-2158	ROSE RUSH MUJER 100ML EDP PARIS HILTON	Salida: rose petals, litchi y neroli. Corazón: may rose, peony y papaya. Fondo: white musk, ámbar y cedro.	img/perfumes/rose_rush_mujer_100ml_edp_paris_hilton_ac354582fd.webp	https://www.fragrantica.com/perfume/paris-hilton/rose-rush-45571.html	2188	Único	Ficha verificada
AP-2162	RUBY RUSH MUJER 100ML EDP PARIS HILTON	Salida: cherry, hibiscus y crema batida. Corazón: raspberry bloom, dahlia y water lily. Fondo: vainilla, almizcle y sándalo.	img/perfumes/ruby_rush_mujer_100ml_edp_paris_hilton_f5fedc6706.webp	https://www.fragrantica.com/perfume/paris-hilton/ruby-rush-70551.html	2192	Único	Ficha verificada
AP-2502	SPLASH DE PERFUMES PARIS HILTON MUJER 236ML                                                                                                                                                 GOLD RUSH - PLATINUM RUSH - ROSE RUSH - PARIS HILTON - HEIRESS - CAN CAN - CAN CAN BURLESQUE - PARIS IN LOVE	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/splash_de_perfumes_paris_hilton_mujer_236ml_gold_rush_platinum_rush_rose_rush_paris_hilt_ee55e890af.webp		2541	Único	No aplica
AP-1427	18 HOMBRE 100ML EDT PERRY ELLIS	Perfil dominado por acordes citrus, aromatic, fresh spicy, marine; la ficha consultada no separa salida, corazón y fondo.	img/perfumes/18_hombre_100ml_edt_perry_ellis_0470dd6aed.webp	https://www.fragrantica.com/perfume/Perry-Ellis/18-For-Men-15032.html	1456	Único	Ficha verificada
AP-2166	18 MUJER 100ML EDP PERRY ELLIS	Salida: mojito, raspberry y pera. Corazón: water lily y orquídea. Fondo: sándalo y vanille.	img/perfumes/18_mujer_100ml_edp_perry_ellis_c12f4ee068.webp	https://www.fragrantica.com/perfume/perry-ellis/18-9360.html	2196	Único	Ficha verificada
AP-1429	18 FUEGO HOMBRE 100ML EDT PERRY ELLIS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/18_fuego_hombre_100ml_edt_perry_ellis_3a9f8070ef.webp		1458	Único	Pendiente
AP-1428	18 INTENSE HOMBRE 100ML EDT PERRY ELLIS	Perfil dominado por acordes aromatic, fresh spicy, aquatic, ozonic; la ficha consultada no separa salida, corazón y fondo.	img/perfumes/18_intense_hombre_100ml_edt_perry_ellis_37badcfdaa.webp	https://www.fragrantica.com/perfume/Perry-Ellis/18-Intense-15033.html	1457	Único	Ficha verificada
AP-2167	18 ORQUID MUJER 100ML EDP PERRY ELLIS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/18_orquid_mujer_100ml_edp_perry_ellis_a12c824302.webp		2197	Único	Pendiente
AP-2168	18 SENSUAL MUJER 100ML EDP PERRY ELLIS	Perfil dominado por acordes white floral, floral, fruity, fresh; la ficha consultada no separa salida, corazón y fondo.	img/perfumes/18_sensual_mujer_100ml_edp_perry_ellis_be71ca5df3.webp	https://www.fragrantica.com/perfume/Perry-Ellis/18-Sensual-15034.html	2198	Único	Ficha verificada
AP-1435	360 HOMBRE 100ML EDT PERRY ELLIS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/360_hombre_100ml_edt_perry_ellis_eb4812c87a.webp		1464	Único	Pendiente
AP-2172	360 MUJER 100ML EDT PERRY ELLIS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/360_mujer_100ml_edt_perry_ellis_11bd23e4ef.webp		2202	Único	Pendiente
AP-1436	360 BLACK HOMBRE 100ML EDT PERRY ELLIS	Perfil dominado por acordes warm spicy, tobacco, fresh spicy, amber; la ficha consultada no separa salida, corazón y fondo.	img/perfumes/360_black_hombre_100ml_edt_perry_ellis_f37a18dfd5.webp	https://www.fragrantica.com/perfume/Perry-Ellis/3600-Black-for-Men-6852.html	1465	Único	Ficha verificada
AP-2169	360 COLLECTION MUJER 100ML EDT PERRY ELLIS	Salida: mandarina roja, fresia, flor de azahar del naranjo y green anjou pears. Corazón: peach blossom, cashmere wood y orquídea. Fondo: sándalo, benjuí, vanilla absolute y pachulí.	img/perfumes/360_collection_mujer_100ml_edt_perry_ellis_f2b5c802b4.webp	https://www.fragrantica.com/perfume/Perry-Ellis/3600-Collection-for-Women-70118.html	2199	Único	Ficha verificada
AP-1432	360 COLLECTION MAGNETIC BLUE HOMBRE 100ML EDT PERRY ELLIS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/360_collection_magnetic_blue_hombre_100ml_edt_perry_ellis_4793851cec.webp		1461	Único	Pendiente
AP-2171	360 COLLECTION MAGNETIC PINK MUJER EDP 100ML PERRY ELLIS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/360_collection_magnetic_pink_mujer_edp_100ml_perry_ellis_41124ca2a0.webp		2201	Único	Pendiente
AP-1433	360 COLLECTION NEGRO HOMBRE 100ML EDT PERRY ELLIS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/360_collection_negro_hombre_100ml_edt_perry_ellis_c08c5dc0e7.webp		1462	Único	Pendiente
AP-2170	360 COLLECTION ROSE MUJER EDP 100ML PERRY ELLIS	Salida: pera, sea notes y bergamota. Corazón: pink peony, flor de azahar del naranjo, notas verdes y jazmín. Fondo: almizcle, geranio y ámbar.	img/perfumes/360_collection_rose_mujer_edp_100ml_perry_ellis_444751ef0d.webp	https://www.fragrantica.com/perfume/perry-ellis/3600-collection-rose-53825.html	2200	Único	Ficha verificada
AP-2173	360 CORAL MUJER 100ML EDP PERRY ELLIS	Salida: pera, durazno (melocotón), bergamota y manzana. Corazón: jazmín, peony y lirio de los valles (muguete). Fondo: haba tonka, almizcle, cashmere wood y ámbar.	img/perfumes/360_coral_mujer_100ml_edp_perry_ellis_707a4c37b0.webp	https://www.fragrantica.com/perfume/perry-ellis/3600-coral-29247.html	2203	Único	Ficha verificada
AP-1434	360 GREEN HOMBRE 100ML EDT PERRY ELLIS	Perfil dominado por acordes aromatic, earthy, mossy, woody; la ficha consultada no separa salida, corazón y fondo.	img/perfumes/360_green_hombre_100ml_edt_perry_ellis_238673e0f1.webp	https://www.fragrantica.com/perfume/Perry-Ellis/3600-Green-41647.html	1463	Único	Ficha verificada
AP-2175	360 PINK MUJER 100ML EDP PERRY ELLIS	Salida: rosa, lily, osmanthus y mandarin blossom. Corazón: flor de loto, lirio de los valles (muguete), lavanda y sage. Fondo: vainilla, sándalo, almizcle y vetiver.	img/perfumes/360_pink_mujer_100ml_edp_perry_ellis_97e3ece4c5.webp	https://www.fragrantica.com/perfume/perry-ellis/3600-pink-29245.html	2205	Único	Ficha verificada
AP-2176	360 PURPLE MUJER 100ML EDP PERRY ELLIS	Salida: zarzamora (frambuesa negra), durazno (melocotón) y apple blossom. Corazón: pink rose, mimosa, lirio de los valles (muguete) y nardo. Fondo: almizcle, musgo de roble y sándalo.	img/perfumes/360_purple_mujer_100ml_edp_perry_ellis_d25a289232.webp	https://www.fragrantica.com/perfume/perry-ellis/3600-purple-29246.html	2206	Único	Ficha verificada
AP-1437	360 RED HOMBRE 100ML EDT PERRY ELLIS	Salida: lime, bergamota, canela y naranja. Corazón: lavanda y coriander. Fondo: almizcle, pachulí, sándalo y vetiver.	img/perfumes/360_red_hombre_100ml_edt_perry_ellis_f79837c317.webp	https://www.fragrantica.com/perfume/perry-ellis/3600-red-for-men-1906.html	1466	Único	Ficha verificada
AP-2174	360 RED MUJER 100ML EDP PERRY ELLIS	Salida: cyclamen, orange leaf y ciruela. Corazón: flor de azahar del naranjo, orquídea, mimosa y jazmín. Fondo: ámbar y almizcle.	img/perfumes/360_red_mujer_100ml_edp_perry_ellis_71972ac7dd.webp	https://www.fragrantica.com/perfume/perry-ellis/3600-red-1905.html	2204	Único	Ficha verificada
AP-1440	360 VERY BLUE HOMBRE 100ML EDT PERRY ELLIS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/360_very_blue_hombre_100ml_edt_perry_ellis_159c744090.webp		1469	Único	Pendiente
